text,user_mentions_count,hashtag_count,quoted_status,binary_in_reply_to_user_id,binary_in_reply_to_screen_name,binary_in_reply_to_status_id,possibly_sensitive,user_statuses_count,user_followers_count,user_following_count,user_list_count,user_contributors_enabled,popularHashtag1,popularHashtag2,popularHashtag3,popularHashtag4,popularHashtag5,popularHashtag6,popularHashtag7,popularHashtag8,popularHashtag9,popularHashtag10,10 min RT,10 min FAVE,30 min RT,30 min FAVE,1 hr RT,1 hr FAVE,20 hr RT,20 hr FAVE,Classification,matlab,actual
Learn Good Social Media Risk and Governance Strategies For Your Organization:  https://t.co/ukk7PWcHfv #socialmedia,0,1,0,0,0,0,0,2367,1857,1896,129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,0,1
DJ EMURDA - Choppin It Up Pt. 7 (Whiplash) https://t.co/2Ae6y8BqJ5 via #YouTube,0,1,0,0,0,0,0,361,10109,1071,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
idc 🍫 is 🍫 👅 https://t.co/cNCz45Oyxz,0,0,1,0,0,0,0,15437,975,761,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,1
guess we know who broke up with who https://t.co/5idLbAPWdV,0,0,1,0,0,0,0,21856,782,531,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,6,1,1,1
BRUINS WIN!!!!!! 2 U'S 2 K'S AND 2 POINTS!!!! PLUS A SHUTOUT!!! #DirtyWater 🐻🐻,0,1,0,0,0,0,0,30846,2709,2548,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,4,0,0,1
you aint neva lied that cups an icon https://t.co/IMvrDJXjUt,0,0,1,0,0,0,0,10537,655,621,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,3,1,3,0,0,1
@bigassjulia julia be like: https://t.co/0lVoEjgvU2,1,0,0,1,1,1,0,89,1429,99,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,1
Happy birthday to my favourite grade 10!! Ly🎉❤️ @mattlatif00 https://t.co/QhuX9czqGP,1,0,0,0,0,0,0,4163,682,463,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,1,2,0,0,1
Hate smiling bc I have the fattest face😂😕,0,0,0,0,0,0,0,9724,954,1912,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,4,0,0,1
⭐️ＬＩＫＥ⭐️ to gain followers...♻️R E T W E E T♻️ if you're active... ✏️R E P L Y✏️when done...🚵F O L L O W🚵   @Iam_Zedekiah,1,0,0,1,1,1,0,357990,149347,150280,894,0,0,0,0,0,0,0,0,0,0,0,20,14,29,22,28,23,29,25,1,1,1
Everyone gets so fired up about 11:11. It's 12:34 right now. Kinda exciting.,0,0,0,0,0,0,0,16600,3788,709,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,1
HEY LOOK&#44; SEE HOW THIS DIDN'T TURN INTO A TWITTER FIGHT IT'S BC ETHAN AND I ARE INTELLIGENT AND HANDLED IT ELSEWHERE https://t.co/kIsqvCoWuS,0,0,0,0,0,0,0,10998,583,596,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,3,0,0,1
What a bitch https://t.co/zgO1NniT8H,0,0,1,0,0,0,0,46024,2115,699,16,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,0,0,1
me me me https://t.co/TeUwFIoDg0,0,0,1,0,0,0,0,6145,812,660,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
@Zenority @ProKillerMC_ @TopBanditMC @AttqckedUHC @Smqcked u tell em dq. u the man !!!!,5,0,0,1,1,1,0,620,735,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
Just consumed 6 slices of toast&#44; 3 eggs&#44; 6 slices of bacons&#44; and hashbrowns in one sitting lol.,0,0,0,0,0,0,0,30487,594,341,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,3,0,0,1
hate to be like this but u r so not cute lol my friend referred to u as an onion so idk?¿,0,0,0,0,0,0,0,13201,822,227,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
I hope my wife and daughter will be like this one day! ☺ https://t.co/N623npPAdh,0,0,1,0,0,0,0,42790,989,542,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,8,0,10,1,1,1
I'm confused why Iowa fans are hating on ISU right now...??? 🙃🙄,0,0,0,0,0,0,0,34498,808,481,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,9,0,13,1,1,1
"#LizQuenAtASAPPOPaskoliza's short but sweet acceptance speech. notice papa p's ""hi liza!"" and ""i love you too"" 😜 https://t.co/s2sO8zpWq0",0,1,0,0,0,0,0,26020,622,102,8,0,0,0,0,0,0,0,0,0,0,0,110,113,123,132,147,156,196,242,1,1,1
Thanks to #sooke generosity&#44; FD has collected $5909.00 to date in #HelpFillAFireTruck for the food bank campaign. Out  again tomorrow @ 10,0,2,0,0,0,0,0,1148,1083,54,21,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,6,1,0,0
I'm off to play at Burnaby 8 rinks to cap off my birthday.  Take it easy guys 👊👊,0,0,0,0,0,0,0,948,3462,136,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,17,0,25,1,1,1
What do u know about gold slugs marcene https://t.co/0zafUUO3PP,0,0,0,0,0,0,0,124535,1040,372,18,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,3,1,4,0,0,1
I like dressing up as a little girl.,0,0,0,0,0,0,0,93121,30153,226,428,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,1,4,1,6,1,0,0
.@NGXpros I like your style!,1,0,0,1,1,1,0,64908,29930,718,48,0,0,0,0,0,0,0,0,0,0,0,1,10,1,13,1,13,1,17,1,1,1
Sike I'm single af,0,0,0,1,1,1,0,71848,1174,407,5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,1,2,0,0,1
you are the sweetest &lt;3  https://t.co/WrH5eddhoj,0,0,1,0,0,0,0,4159,1194,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Shit don't really hurt me nomore,0,0,0,0,0,0,0,53502,1641,897,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
Holy cheeks 😍😍 https://t.co/DXbAwPutey,0,0,1,0,0,0,0,14271,511,453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,1
@HannahTincha I remember this so clearly,1,0,0,1,1,1,0,38278,929,395,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
semi salty I didn't get no birthday nudes,0,0,0,0,0,0,0,46320,2183,181,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
Omg I never realized how accurately video girl represents A and L's relationship,0,0,0,0,0,0,0,143229,2545,178,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
i went there! OK&#44; i went there for a semester. We did an event there a couple years ago. i would love to do another. https://t.co/4aE6QRbjc0,0,0,1,0,0,0,0,15391,39946,1069,652,0,0,0,0,0,0,0,0,0,0,0,1,12,1,12,1,12,1,21,1,1,1
headaches haunt me I swear,0,0,0,0,0,0,0,33751,817,887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
https://t.co/Mo0PIczh2A Kat and Chanel Chavez in wild anal threesome #Amateur #Anal #Asian #BigTits #Blowjob #CamP… https://t.co/rUzYRy2oCL,0,6,0,0,0,0,0,21222,9084,5934,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,0,0,1
hate being touched while I'm trying to go to sleep. no stahp,0,0,0,0,0,0,0,25420,773,307,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,1,3,0,0,1
Yeah this is gonna be a big nope from me https://t.co/uunsHTZizs,0,0,0,0,0,0,0,10787,2363,805,7,0,0,0,0,0,0,0,0,0,0,0,3,16,4,21,4,23,31,71,1,1,1
*Plays worth it*Baby give it to me I'm worth it..#JaDineASAPPopPasko https://t.co/UXl12cNs50,0,1,0,0,0,0,0,65106,43912,407,36,0,0,0,0,0,1,0,0,0,0,0,49,46,52,49,54,52,62,60,1,1,1
This is so dumb lol https://t.co/LasdaYSkqG,0,0,1,0,0,0,0,34446,1749,1141,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
i bet it was planned that harry was gonna end up with the tattoo lmao but poor Niall was scared shitless,0,0,0,0,0,0,0,35392,21113,11615,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,3,2,3,0,0,1
Jump man jump man them boys up to something,0,0,0,0,0,0,0,61078,4158,1073,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1
Nope.  https://t.co/rhWQvaaPy5,0,0,1,0,0,0,0,27640,1255,1077,39,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,1
Damn this #slut is making me so #horny! https://t.co/8RMPp2OtQt,0,2,0,0,0,0,0,40432,25540,1841,56,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,2,6,1,0,0
sooooo will I ever get over you or,0,0,0,0,0,0,0,5309,718,430,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,6,3,10,1,1,1
9-5 Sunday's kick my butt :/,0,0,0,0,0,0,0,133103,65627,1581,208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
@GouonOfficial i love you,1,0,0,1,1,1,0,61153,1971,141,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,1
😂😂the guard a bitch dawg 💀 https://t.co/f7s3NP8EyM,0,0,1,0,0,0,0,77826,854,1176,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,2,0,0,1
home alone and fairly bored,0,0,0,0,0,0,0,11466,619,380,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
I am the type who expects an apology from my partner cause she was mean in my dreams 😂,0,0,0,0,0,0,0,5299,584,514,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
"She soft&#44; I call her ""Tempur-pedic""",0,0,0,0,0,0,0,42643,2335,1394,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,2,0,0,1
Whatever. My ratio looks better so it’s all good 😋,0,0,0,0,0,0,0,5333,38123,3212,28,0,0,0,0,0,0,0,0,0,0,0,1,14,1,17,1,17,1,18,1,1,1
Happy sunday!Be thankful always...#vscocam #vsco #photography #picoftheday #photographer… https://t.co/1EgYxkkOsE,0,5,0,0,0,0,0,30563,913,468,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,1
Meeting a fellow Kanye stan irl brings a tear to my eye :'-),0,0,0,0,0,0,0,18604,1522,344,9,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4,1,6,1,1,1
Putting my auntie's and my grandpa's pictures in my senior pics becs even tho they're gone&#44; they still made me who I am today❤️ #8years,0,1,0,0,0,0,0,67286,1805,641,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
Suárez has now scored in 8 straight La Liga games. Simply&#44; the best striker in the world. https://t.co/iV77ODbhgh,0,0,0,0,0,0,0,12855,11952,68,61,0,0,0,0,0,0,0,0,0,0,0,3,7,6,10,6,10,9,18,1,1,1
Okay. *Wiggles eyebrows* https://t.co/nFFCLCKMBW,0,0,1,0,0,0,0,10964,1484,685,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
I'd be Overdosed. https://t.co/UX2121hayI,0,0,1,0,0,0,0,7418,1150,1001,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,2,0,0,1
If Donald trump becomes president I'm packing all my shit &amp; riding Justin bieber's dick all the way to Canada  https://t.co/i1bDk1Itk8,0,0,1,0,0,0,0,39247,9484,8412,38,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,4,1,4,0,0,1
@von19 how often do you drink? Haha,1,0,0,1,1,1,0,100151,525,298,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
'Seinfeld' apartment replica coming to West Hollywood https://t.co/U0ZELCG5VB via @abc7,1,0,0,0,0,0,0,43576,80603,3724,945,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,7,7,7,7,1,1,1
"got a job as a Radio DJ for Susquehanna University's WQSU ""The Pulse"" !!!!!!! :-)))))))",0,0,0,0,0,0,0,12520,1480,285,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,1
I want you all the time,0,0,0,0,0,0,0,7654,685,558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
Once kev has the grey goose in hand that's a wrap,0,0,0,0,0,0,0,5616,510,258,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,4,1,8,1,0,0
My return to the world of #gaming #geek #me #myjourney #fun #cool #friends  #gadgets #games #oldschool #newtricksol… https://t.co/l0N3uA6Q4Y,0,11,0,0,0,0,0,167967,1594,729,1795,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
I've entered to #WIN some @HeatHolderSocks slipper socks in @singlemahoy's big Xmas #Giveaway - you can too! https://t.co/DNRQcVKOtm,2,2,0,0,0,0,0,278664,1707,1288,195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
staying with family in Cambridge and forgot to ask for the wifi password and now I'm waiting all my data watching snapchat...,0,0,0,0,0,0,0,12115,551,584,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1
At all ! RT @ariellechynna: Lil Bibby's voice doesn't match his face at all,1,0,0,1,1,1,0,288054,11453,2624,220,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,1
Check Out The #HOTTEST Girls at ➡ https://t.co/o0FV24HDt0 ⬅ #FOLLOW @DrRXE @Notmeatall3 https://t.co/TmF2wGkilO,2,2,0,0,0,0,1,233991,64517,9,284,0,0,0,0,0,0,0,0,0,0,0,2,4,2,6,2,6,3,7,1,1,1
The Lenny Interview: Hillary Clinton https://t.co/bxfBHPUf6H https://t.co/8q2bZHP7ip,0,0,0,0,0,0,0,75594,4435852,1062,18272,0,0,0,0,0,0,0,0,0,0,0,15,39,16,45,20,49,33,69,1,1,1
He's my everything,0,0,0,0,0,0,0,13841,1003,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,1,3,0,0,1
I zone out for like 5 seconds &amp; I have no idea wtf is being talked about 😂😅,0,0,0,0,0,0,0,40605,658,759,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3,0,0,1
I've been writing poetry for about 5 years now and it's crazy seeing how far I've come with it.,0,0,0,0,0,0,0,27982,641,530,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
I hate watching the hunger games because I hate watching them die lol,0,0,0,0,0,0,0,15831,1193,548,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,3,0,0,1
Some of my friends should come over let's get drunk and play board games,0,0,0,0,0,0,0,26547,615,646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
Adam Lambert #NSSN2015 Las Vegas- Via @funkNNsoul  Luv u @adamlambert cuz you always give 110%. 💙💙💙💙💙 https://t.co/g0hoU7AD37,2,1,0,0,0,0,0,55271,9490,2051,218,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,3,5,3,6,1,1,1
Gangotri glacier getting less snowfall&#44; higher temperatures https://t.co/1Vru57PotB,0,0,0,0,0,0,0,247089,832967,202,2591,0,0,0,0,0,0,0,0,0,0,0,6,4,7,5,8,7,9,9,1,1,1
I need a bag of weed&#44; babe &#44; and power rangers rn,0,0,0,0,0,0,0,13830,815,1056,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
Thing about me is I'm loyal &amp; always there for my bros.,0,0,0,0,0,0,0,47015,530,289,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,0,0,1
What other school can really compare to Clemson football this year?,0,0,0,0,0,0,0,32054,8827,1285,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
someone come over and help me find new music,0,0,0,0,0,0,0,30881,927,192,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,1,3,0,0,1
Will we get an album now that this gem is rising @gwenstefani https://t.co/FVISghKbHI,1,0,0,0,0,0,0,39105,559,516,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,1
#BTS RapMonster as a special MC at today's Inkigayo&#44; 151206. https://t.co/lwmKVDyzUq,0,1,0,0,0,0,0,10950,52906,467,241,0,0,0,0,0,0,0,0,0,0,0,133,82,144,104,166,132,244,200,1,1,1
@McSavSwag @champagneparker YOU CANT SIT WITH US,2,0,0,1,1,1,0,5123,628,444,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,3,0,0,1
This that same cricket that been in my room for months i aint playin with this nigga mo more im finna burn this fuckin house down😡🔥,0,0,0,0,0,0,0,20183,1324,1256,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
this is bullshit. she never said you could so why are you pulling this shit? don't try start shit for no reason.  https://t.co/7pLPaMOaLG,0,0,1,0,0,0,0,49465,14728,167,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,0,0,1
So many people I used to hang out with that I don't anymore...,0,0,0,0,0,0,0,29576,868,845,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,4,9,5,12,7,1,1,1
@ohschargers the Best High School game I have ever Witnessed in Person! So Proud of you guys! You Gave God the Glory the Whole Way!,1,0,0,1,1,0,0,7610,1626,467,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,8,1,1,1
I fucking hate little mix WHO DO THESE EUROPEAN RATS THINK THEY ARE RELEASING THAT AS AUSTRALIAN AND UK SINGLE BIYCH YOURE ALREADY SET THERE,0,0,0,0,0,0,0,71151,2260,521,26,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,1,6,1,6,1,1,1
@gurrlwithacurl @DearMama_ parenting ... its a series of surreal and ridiculous events,2,0,0,1,1,1,0,23799,1233,624,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
RT&#44; marcdorris: Thanks again to YouTubeSpaceLA for the epic #StarWars #TheForceAwakens experience! https://t.co/s73kmkCzrO #TFAStarWars #S…,0,4,0,0,0,0,0,165109,1709,1951,399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
Wait... I feel insulted now. AYE.  https://t.co/mvGEvqJCja,0,0,1,0,0,0,0,21145,572,156,5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,1,2,0,0,1
For so an entrance shall be ministered unto you abundantly into the everlasting kingdom of our Lord and Sav…https://t.co/sBo82GAF9s,0,0,0,0,0,0,0,106603,14543,14452,101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
@AmanderzPanderz there's a reason why you said boys 😘 chin up love bug,1,0,0,1,1,1,0,19238,1413,824,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
Everything I said earlier was quite fairly true,0,0,0,0,0,0,0,5697,6212,2230,4,0,0,0,0,0,0,0,0,0,0,0,2,5,2,6,2,6,3,7,1,1,1
Duuude yesss  https://t.co/dTXDeoN0wW,0,0,1,0,0,0,0,21813,1238,1723,2,0,0,0,0,0,0,0,0,0,0,0,1,6,1,7,1,7,2,7,1,1,1
Hot girls short skirts&#44; glamour girl on her back 003. Samantha presents the prettiest babe… https://t.co/IBDTcwrRc7 https://t.co/vOWIOixOBT,0,0,0,0,0,0,1,34461,14567,6162,40,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,5,2,0,0,1
I'll just leave this here for the night. https://t.co/O5wXQGWl8K,0,0,0,0,0,0,0,12636,24640,1646,88,0,0,0,0,0,0,0,0,0,0,0,31,75,37,87,40,94,46,122,1,1,1
now we are cooking,0,0,0,0,0,0,0,77664,5316,93,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,1
I want to go and he doesn't..who is the #FakeFan now? https://t.co/DNaO4e2j5l,0,1,1,0,0,0,0,6798,528,1217,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,3,1,3,0,0,1
Fetty Wap Eye lol PLEASE check out my latest video if you haven't! LINK BELOW!🙌🏼 #AlienMafiahttps://t.co/omhplVNuOW https://t.co/4HBfen2tVk,0,1,0,0,0,0,0,2530,8784,7045,0,0,0,0,0,0,0,0,0,0,0,0,3,26,4,31,4,36,6,59,1,1,1
She Caught Her Boyfriend With Another Woman.. But She Never Imagined He Would Do This https://t.co/QeZVPD7pMp https://t.co/UFNTayhVk0,0,0,0,0,0,0,0,420,1495,3,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,9,1,10,0,11,1,1,1
Some ppl's bodies are so a1 it ain't fair,0,0,0,0,0,0,0,113555,2577,1189,2,0,0,0,0,0,0,0,0,0,0,0,11,4,14,5,17,7,24,11,1,1,1
My girlfriend/mom https://t.co/MItpndzAF0,0,0,0,0,0,0,0,27288,8006,492,23,0,0,0,0,0,0,0,0,0,0,0,0,38,0,43,0,46,1,48,1,1,1
@macm1996 @attitudesinrev @jarpad @twloha  Celebrate the essence of you&amp;Strength in despair For in a dark hour There are many who do care.,4,0,0,1,1,1,0,108224,1173,78,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,0,1
the most amazing week pt 3 https://t.co/kW5Rn2g2tq,0,0,0,1,1,1,0,56973,5296,688,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
LIVE: Picks and Bans for WEV (Korea) v Universal Civils (Japan) in VIPL Season 2: https://t.co/QHHRGCYye8 https://t.co/zKaMUK6J3Z,0,0,0,0,0,0,0,22517,46028,408,125,0,0,0,0,0,0,0,0,0,0,0,8,8,8,14,8,17,7,24,1,1,1
OUT OF CONTEXT VERO IM CRYIFNG https://t.co/1VpwpfR4EZ,0,0,0,1,1,1,0,394218,58181,413,273,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,1,5,1,5,0,0,1
“@Nolimit_pablo: Free my twin Fuk the oppz https://t.co/v1Fzz4ecFz”#FreeGudda,1,1,0,1,1,1,0,19727,1300,855,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,1
Not if you reward conference champions. I wouldn't necessarily myself&#44; but that's part of the committee rules. https://t.co/umejTNTKPn,0,0,1,0,0,0,0,77101,65114,562,2790,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
i can't believe he tuCKED HER HAIR BEHIND HER EAR WHY GOD,0,0,0,0,0,0,0,105249,594,396,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
@taylorswift13 I thought I was the only Joey in your life :(,1,0,0,1,1,1,0,33939,763,699,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Twitter revamp for @HeyimEffect (Never did this style before) RTs/Likes are appreciated. @VisionKnifing https://t.co/IeXPTJbqed,2,0,0,0,0,0,0,2965,598,384,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,5,0,0,1
I can't why https://t.co/pYguQIQYmy,0,0,1,0,0,0,0,29614,9975,2214,59,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,4,0,0,1
I find it so funny when people say #HappyHolidays there would be no happiness in #Christmas if it was not for Christ.,0,2,0,0,0,0,0,522,148476,8,3,0,0,0,0,0,0,0,0,0,0,0,23,2,23,3,37,4,2039,7,1,1,1
We now return you to our regularly scheduled programming.,0,0,0,0,0,0,0,9329,2348,2584,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,3,0,0,1
I simply adore drawing on the iPad Pro. This took about 90 minutes. https://t.co/anltJ7rtci,0,0,0,0,0,0,0,52878,46838,2065,1462,0,0,0,0,0,0,0,0,0,0,0,2,36,3,44,3,53,9,100,1,1,1
6 in the finals and we all had to come home with 2. 😡,0,0,0,0,0,0,0,11630,523,422,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
all clothes should be like $1,0,0,0,0,0,0,0,35604,6117,4994,14,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,6,3,6,3,0,0,1
#SnapSunday this babe wants a partner .Snapchat - SelfieSnaps https://t.co/mMVJxiE9D1,0,1,0,0,0,0,1,12538,10173,1886,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
@StarWarsAlerts LETS SPLIT IT AND BRING IT TO UT!!!!,1,0,0,1,1,1,0,11886,950,1060,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,1
Happy birthday my baby I love you ❤️@maksofetch https://t.co/K1I6vGhXfQ,1,0,0,0,0,0,0,6240,814,486,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,3,1,4,0,0,1
My poor dog... My mom is Christmas Af😭🎄 https://t.co/B97UgfiTyP,0,0,0,0,0,0,0,7041,863,1187,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,10,0,10,1,1,1
how am I ever going to say goodbye to all my favorite people,0,0,0,0,0,0,0,21147,1317,821,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,0,0,1
I wanna meet Ellen @TheEllenShow,1,0,0,0,0,0,0,17459,677,429,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,1,3,0,0,1
what the guck https://t.co/jASu4hVtsC,0,0,1,0,0,0,0,10527,750,191,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,1
Constantly amazed by the level of paranoia among (some) Russians these days. Was not so just a few years ago.  https://t.co/Peyy0Ks4Zw,0,0,1,0,0,0,0,26342,121955,882,1941,0,0,0,0,0,0,0,0,0,0,0,9,7,15,13,19,16,23,27,1,1,1
@Drake tweet me back bro were both lightskin.,1,0,0,1,1,0,0,8277,749,286,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,2,0,0,1
@EarnKnowledge na dis what the sun look like when you on LSD,1,0,0,1,1,1,0,12865,3199,564,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
Ok my loves&#44; if you'd like a xmas/holiday card from me&#44; please fill out this form: https://t.co/OSOEJDydPA,0,0,0,0,0,0,0,25309,762,284,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,4,0,0,1
MAP OF THE PROBLEMATIQUE IS MY LIFE RN,0,0,0,0,0,0,0,57440,2094,1548,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1
